ID,DATE,AMOUNT,TAXES
CUL009826,24/06/2016,0,0
CUL009827,27/06/2016,1928,308.48
CUL009828,27/06/2016,227,36.32
CUL009829,27/06/2016,207,33.12
CUL009830,27/06/2016,215,34.4
CUL009831,27/06/2016,824,131.84
CUL009832,27/06/2016,750,120
CUL009833,27/06/2016,5264,842.24
CUL009834,27/06/2016,40,6.4
CUL009835,27/06/2016,776,124.16
CUL009836,27/06/2016,876,140.16
CUL009837,27/06/2016,1077,172.32
CUL009838,27/06/2016,209,33.44
CUL009839,27/06/2016,197,31.52
CUL009840,27/06/2016,18599.25,2975.88
CUL009841,27/06/2016,6534.1,1045.46
CUL009842,27/06/2016,12799,2047.84
CUL009843,27/06/2016,3015.05,482.41
CUL009844,27/06/2016,3015.05,482.41
CUL009845,27/06/2016,890,142.4
CUL009846,27/06/2016,197,31.52
CUL009847,27/06/2016,5553.85,888.62
CUL009848,27/06/2016,586,93.76
CUL009849,27/06/2016,1014,162.24
CUL009850,27/06/2016,724,115.84
CUL009851,27/06/2016,2059.68,329.55
CUL009852,27/06/2016,2158.8,345.41
CUL009853,27/06/2016,2205,352.8
CUL009854,27/06/2016,1935,309.6
CUL009855,27/06/2016,960,153.6
CUL009856,27/06/2016,2185.44,349.67
CUL009857,27/06/2016,2382.4,381.18
CUL009858,27/06/2016,960,153.6
CUL009859,27/06/2016,960,153.6
CUL009860,27/06/2016,2185.44,349.67
CUL009861,27/06/2016,2205,352.8
CUL009862,27/06/2016,2205,352.8
CUL009863,27/06/2016,2205,352.8
CUL009864,27/06/2016,2205,352.8
CUL009865,27/06/2016,2205,352.8
CUL009866,27/06/2016,2079.68,332.75
CUL009867,27/06/2016,960,153.6
CUL009868,27/06/2016,960,153.6
CUL009869,27/06/2016,960,153.6
CUL009870,27/06/2016,10,1.6
CUL009871,28/06/2016,150,24
CUL009872,28/06/2016,194.75,31.16
CUL009873,28/06/2016,3194,511.04
CUL009874,28/06/2016,4349,695.84
CUL009875,28/06/2016,654,104.64
CUL009876,28/06/2016,3647,583.52
CUL009877,28/06/2016,1432,229.12
CUL009878,28/06/2016,677,108.32
CUL009879,28/06/2016,414,66.24
CUL009880,28/06/2016,1105,176.8
CUL009881,28/06/2016,828,132.48
CUL009882,28/06/2016,1555,248.8
CUL009883,28/06/2016,1691,270.56
CUL009884,28/06/2016,196.65,31.46
CUL009885,28/06/2016,1424,227.84
CUL009886,28/06/2016,26833.7,4293.39
CUL009887,28/06/2016,129431.25,20709
CUL009888,28/06/2016,57811.8,9249.89
CUL009889,28/06/2016,129315.75,20690.52
CUL009890,28/06/2016,56483.55,9037.37
CUL009891,29/06/2016,3819,611.04
CUL009892,29/06/2016,207,33.12
CUL009893,29/06/2016,3145,503.2
CUL009894,29/06/2016,741,118.56
CUL009895,29/06/2016,1025,164
CUL009896,29/06/2016,425.72,68.12
CUL009897,29/06/2016,18949,3031.84
CUL009898,29/06/2016,645,103.2
CUL009899,29/06/2016,607,97.12
CUL009900,29/06/2016,1471,235.36
CUL009901,29/06/2016,1707,273.12
CUL009902,29/06/2016,1308,209.28
CUL009903,29/06/2016,40066,6410.56
CUL009904,29/06/2016,6407.1,1025.14
CUL009905,29/06/2016,4668,746.88
CUL009906,29/06/2016,334,53.44
CUL009907,29/06/2016,419,67.04
CUL009908,29/06/2016,430,68.8
CUL009909,29/06/2016,215,34.4
CUL009910,29/06/2016,616,98.56
CUL009911,29/06/2016,2667,426.72
CUL009912,29/06/2016,3015.05,482.41
CUL009913,30/06/2016,860,137.6
CUL009914,30/06/2016,215,34.4
CUL009915,30/06/2016,1732,277.12
CUL009916,30/06/2016,1458,233.28
CUL009917,30/06/2016,2000,320
CUL009918,30/06/2016,30105,4816.8
CUL009919,30/06/2016,120,19.2
CUL009920,30/06/2016,1880,300.8
CUL009921,30/06/2016,27489,4398.24
CUL009922,30/06/2016,20016,3202.56
CUL009923,30/06/2016,1892.28,302.76
CUL009924,30/06/2016,696.76,111.48
CUL009925,30/06/2016,1824.88,291.98
CUL009926,30/06/2016,679.96,108.79
CUL009927,30/06/2016,1875.48,300.08
CUL009928,30/06/2016,1892.28,302.76
CUL009929,30/06/2016,3087.8,494.05
CUL009930,30/06/2016,3054.2,488.67
CUL009931,30/06/2016,4165.72,666.52
CUL009932,30/06/2016,6788.65,1086.18
CUL009933,30/06/2016,9547.5,1527.6
CUL009934,30/06/2016,4455,712.8
CUL009935,30/06/2016,9305.25,1488.84
CUL009936,30/06/2016,696.76,111.48
CUL009937,30/06/2016,921.12,147.38
CUL009938,30/06/2016,10,1.6
CUL009939,01/07/2016,650.88,104.14
CUL009940,01/07/2016,510,81.6
CUL009941,01/07/2016,170,27.2
CUL009942,01/07/2016,1193,190.88
CUL009943,01/07/2016,1834.05,293.45
CUL009944,01/07/2016,197,31.52
CUL009945,01/07/2016,1536,245.76
CUL009946,01/07/2016,4887,781.92
CUL009947,01/07/2016,430,68.8
CUL009948,01/07/2016,1962,313.92
CUL009949,01/07/2016,430,68.8
CUL009950,01/07/2016,420,67.2
CUL009951,01/07/2016,2364.8,378.37
CUL009952,01/07/2016,734,117.44
CUL009953,01/07/2016,1096,175.36
CUL009954,01/07/2016,5139.1,822.26
CUL009955,01/07/2016,2301,368.16
CUL009956,01/07/2016,2505,400.8
CUL009957,01/07/2016,1069,171.04
CUL009958,01/07/2016,2505,400.8
CUL009959,01/07/2016,4245,679.2
CUL009960,01/07/2016,3735,597.6
CUL009961,01/07/2016,1140,182.4
CUL009962,01/07/2016,1230,196.8
CUL009963,01/07/2016,26493.6,4238.98
CUL009964,01/07/2016,4228.6,676.58
CUL009965,04/07/2016,1615,258.4
CUL009966,04/07/2016,2570,411.2
CUL009967,04/07/2016,61425,9828
CUL009968,04/07/2016,2460,393.6
CUL009969,04/07/2016,627,100.32
CUL009970,04/07/2016,80,12.8
CUL009971,04/07/2016,202,32.32
CUL009972,04/07/2016,80,12.8
CUL009973,04/07/2016,404,64.64
CUL009974,04/07/2016,4435,709.6
CUL009975,04/07/2016,685,109.6
CUL009976,04/07/2016,85,13.6
CUL009977,04/07/2016,2939,470.24
CUL009978,04/07/2016,972,155.52
CUL009979,04/07/2016,662,105.92
CUL009980,04/07/2016,170,27.2
CUL009981,04/07/2016,2627,420.32
CUL009982,04/07/2016,205,32.8
CUL009983,05/07/2016,939,150.24
CUL009984,05/07/2016,457.8,73.25
CUL009985,05/07/2016,41631,6660.96
CUL009986,05/07/2016,85,13.6
CUL009987,05/07/2016,410,65.6
CUL009988,05/07/2016,430,68.8
CUL009989,05/07/2016,205,32.8
CUL009990,05/07/2016,215,34.4
CUL009991,05/07/2016,856.52,137.04
CUL009992,05/07/2016,430,68.8
CUL009993,05/07/2016,1945,311.2
CUL009994,05/07/2016,6535,1045.6
CUL009995,05/07/2016,19278,3084.48
CUL009996,05/07/2016,11123.5,1779.76
CUL009997,05/07/2016,197,31.52
CUL009998,05/07/2016,759,121.44
CUL009999,05/07/2016,1088,174.08
CUL010000,05/07/2016,2301,368.16
CUL010001,05/07/2016,1110,177.6
CUL010002,05/07/2016,340,54.4
CUL010003,06/07/2016,10,1.6
CUL010004,06/07/2016,215,34.4
CUL010005,06/07/2016,4483,717.28
CUL010006,06/07/2016,187,29.92
CUL010007,06/07/2016,14680,2348.8
CUL010008,06/07/2016,20459,3273.44
CUL010009,06/07/2016,615,98.4
CUL010010,06/07/2016,12451.25,1992.2
CUL010011,06/07/2016,5198.95,831.83
CUL010012,06/07/2016,494,79.04
CUL010013,06/07/2016,2040,326.4
CUL010014,06/07/2016,8959,1433.44
CUL010015,06/07/2016,1450,232
CUL010016,06/07/2016,5141,822.56
CUL010017,06/07/2016,495,79.2
CUL010018,06/07/2016,1656,264.96
CUL010019,06/07/2016,235,37.6
CUL010020,06/07/2016,246,39.36
CUL010021,06/07/2016,704,112.64
CUL010022,06/07/2016,1162,185.92
CUL010023,06/07/2016,422,67.52
CUL010024,06/07/2016,11565.3,1850.45
CUL010025,06/07/2016,5548.15,887.7
CUL010026,07/07/2016,5059,809.44
CUL010027,07/07/2016,1282,205.12
CUL010028,07/07/2016,1008,161.28
CUL010029,07/07/2016,3842,614.72
CUL010030,07/07/2016,4095,655.2
CUL010031,07/07/2016,2250,360
CUL010032,07/07/2016,1002,160.32
CUL010033,07/07/2016,1880.83,300.93
CUL010034,07/07/2016,465,74.4
CUL010035,07/07/2016,848,135.68
CUL010036,07/07/2016,1685.6,269.7
CUL010037,07/07/2016,1878,300.48
CUL010038,07/07/2016,202,32.32
CUL010039,07/07/2016,815.22,130.44
CUL010040,07/07/2016,693,110.88
CUL010041,07/07/2016,17075.2,2732.03
CUL010042,07/07/2016,2123,339.68
CUL010043,07/07/2016,11545,1847.2
CUL010044,07/07/2016,2301,368.16
CUL010045,07/07/2016,2935,469.6
CUL010046,07/07/2016,4911,785.76
CUL010047,07/07/2016,5528,884.48
CUL010048,07/07/2016,2301,368.16
CUL010049,07/07/2016,2291,366.56
CUL010050,07/07/2016,2301,368.16
CUL010051,07/07/2016,2291,366.56
CUL010052,07/07/2016,1305,208.8
CUL010053,07/07/2016,2201,352.16
CUL010054,07/07/2016,123284,19725.44
CUL010055,07/07/2016,121190,19390.4
CUL010056,08/07/2016,162.4,25.98
CUL010057,08/07/2016,1256,200.96
CUL010058,08/07/2016,4110.6,657.7
CUL010059,08/07/2016,20227,3236.32
CUL010060,08/07/2016,4943.12,790.9
CUL010061,08/07/2016,1035,165.6
CUL010062,08/07/2016,2481,396.96
CUL010063,08/07/2016,5486,877.76
CUL010064,08/07/2016,1823,291.68
CUL010065,08/07/2016,645,103.2
CUL010066,08/07/2016,1723.56,275.77
CUL010067,08/07/2016,85,13.6
CUL010068,08/07/2016,1769,283.04
CUL010069,08/07/2016,1044,167.04
CUL010070,08/07/2016,6660,1065.6
CUL010071,08/07/2016,41951.5,6712.24
CUL010072,08/07/2016,16213.92,2594.23
CUL010073,08/07/2016,5716,914.56
CUL010074,08/07/2016,2505,400.8
CUL010075,08/07/2016,5028,804.48
CUL010076,08/07/2016,510,81.6
CUL010077,08/07/2016,447.3,71.57
CUL010078,08/07/2016,9917.05,1586.73
CUL010079,11/07/2016,1254,200.64
CUL010080,11/07/2016,247,39.52
CUL010081,11/07/2016,621,99.36
CUL010082,11/07/2016,443,70.88
CUL010083,11/07/2016,2565,410.4
CUL010084,11/07/2016,7671,1227.36
CUL010085,11/07/2016,50,8
CUL010086,11/07/2016,50,8
CUL010087,11/07/2016,50,8
CUL010088,11/07/2016,50,8
CUL010089,11/07/2016,0,0
CUL010090,11/07/2016,50,8
CUL010091,11/07/2016,3421.9,547.5
CUL010092,11/07/2016,85,13.6
CUL010093,11/07/2016,4352,696.32
CUL010094,11/07/2016,2547.96,407.67
CUL010095,11/07/2016,4341.8,694.69
CUL010096,11/07/2016,8027,1284.32
CUL010097,11/07/2016,1230,196.8
CUL010098,11/07/2016,1190,190.4
CUL010099,11/07/2016,255,40.8
CUL010100,11/07/2016,202,32.32
CUL010101,11/07/2016,1250,200
CUL010102,11/07/2016,85,13.6
CUL010103,12/07/2016,207,33.12
CUL010104,12/07/2016,232.4,37.18
CUL010105,12/07/2016,3485,557.6
CUL010106,12/07/2016,1271.13,203.38
CUL010107,12/07/2016,430,68.8
CUL010108,12/07/2016,10154,1624.64
CUL010109,12/07/2016,61,9.76
CUL010110,12/07/2016,5555.2,888.83
CUL010111,12/07/2016,215,34.4
CUL010112,12/07/2016,2442,390.72
CUL010113,12/07/2016,5315,850.4
CUL010114,12/07/2016,5370.75,859.32
CUL010115,12/07/2016,4934.45,789.51
CUL010116,12/07/2016,3849,615.84
CUL010117,12/07/2016,430,68.8
CUL010118,12/07/2016,870,139.2
CUL010119,12/07/2016,50,8
CUL010120,12/07/2016,788,126.08
CUL010121,12/07/2016,7279,1164.64
CUL010122,13/07/2016,124028,19844.48
CUL010123,13/07/2016,788,126.08
CUL010124,13/07/2016,2629,420.64
CUL010125,13/07/2016,2362,377.92
CUL010126,13/07/2016,8592,1374.72
CUL010127,13/07/2016,1475,236
CUL010128,13/07/2016,609,97.44
CUL010129,13/07/2016,1030,164.8
CUL010130,13/07/2016,625,100
CUL010131,13/07/2016,1719,275.04
CUL010132,13/07/2016,625,100
CUL010133,13/07/2016,468,74.88
CUL010134,13/07/2016,612,97.92
CUL010135,13/07/2016,408.5,65.36
CUL010136,13/07/2016,18945.85,3031.34
CUL010137,13/07/2016,13116.65,2098.66
CUL010138,13/07/2016,19105,3056.8
CUL010139,14/07/2016,2575,412
CUL010140,14/07/2016,215,34.4
CUL010141,14/07/2016,22907.8,3665.25
CUL010142,14/07/2016,170,27.2
CUL010143,14/07/2016,14047.4,2247.58
CUL010144,14/07/2016,28248.25,4519.72
CUL010145,14/07/2016,202,32.32
CUL010146,14/07/2016,410,65.6
CUL010147,14/07/2016,1574,251.84
CUL010148,14/07/2016,13405.3,2144.85
CUL010149,14/07/2016,400.5,64.08
CUL010150,15/07/2016,1086,173.76
CUL010151,15/07/2016,2995,479.2
CUL010152,15/07/2016,17709.58,2833.53
CUL010153,15/07/2016,4642,742.72
CUL010154,15/07/2016,7277,1164.32
CUL010155,15/07/2016,49,7.84
CUL010156,15/07/2016,100,16
CUL010157,15/07/2016,330,52.8
CUL010158,15/07/2016,699,111.84
CUL010159,15/07/2016,197,31.52
CUL010160,15/07/2016,12271.15,1963.38
CUL010161,15/07/2016,3425.7,548.11
CUL010162,15/07/2016,10039,1606.24
CUL010163,15/07/2016,4571,731.36
CUL010164,15/07/2016,580,92.8
CUL010165,15/07/2016,940,150.4
CUL010166,15/07/2016,2038,326.08
CUL010167,15/07/2016,1328,212.48
CUL010168,15/07/2016,425,68
CUL010169,15/07/2016,530,84.8
CUL010170,15/07/2016,386.4,61.82
CUL010171,15/07/2016,641.68,102.67
CUL010172,15/07/2016,5926.2,948.19
CUL010173,15/07/2016,2125,340
CUL010174,15/07/2016,8890.88,1422.54
CUL010175,15/07/2016,17.15,2.74
CUL010176,15/07/2016,1545,247.2
CUL010177,15/07/2016,162.4,25.98
CUL010178,15/07/2016,115.5,18.48
CUL010179,15/07/2016,147,23.52
CUL010180,15/07/2016,115.5,18.48
CUL010181,15/07/2016,115.5,18.48
CUL010182,15/07/2016,115.5,18.48
CUL010183,15/07/2016,147,23.52
CUL010184,15/07/2016,115.5,18.48
CUL010185,15/07/2016,147,23.52
CUL010186,15/07/2016,162.4,25.98
CUL010187,15/07/2016,168,26.88
CUL010188,15/07/2016,147,23.52
CUL010189,15/07/2016,162.4,25.98
CUL010190,15/07/2016,147,23.52
CUL010191,15/07/2016,162.4,25.98
CUL010192,15/07/2016,168,26.88
CUL010193,15/07/2016,162.4,25.98
CUL010194,15/07/2016,162.4,25.98
CUL010195,15/07/2016,207,33.12
CUL010196,15/07/2016,3950,632
CUL010197,18/07/2016,80,12.8
CUL010198,18/07/2016,5926.2,948.19
CUL010199,18/07/2016,3726,596.16
CUL010200,18/07/2016,1039.78,166.36
CUL010201,18/07/2016,1124,179.84
CUL010202,18/07/2016,394,63.04
CUL010203,18/07/2016,615,98.4
CUL010204,18/07/2016,412,65.92
CUL010205,18/07/2016,1873,299.68
CUL010206,18/07/2016,664,106.24
CUL010207,18/07/2016,1754.8,280.77
CUL010208,18/07/2016,49,7.84
CUL010209,18/07/2016,539,86.24
CUL010210,18/07/2016,5207,833.12
CUL010211,18/07/2016,7870,1259.2
CUL010212,18/07/2016,510,81.6
CUL010213,18/07/2016,287,45.92
CUL010214,18/07/2016,884,141.44
CUL010215,18/07/2016,664,106.24
CUL010216,18/07/2016,2221,355.36
CUL010217,18/07/2016,4269,683.04
CUL010218,18/07/2016,1467.5,234.8
CUL010219,18/07/2016,210,33.6
CUL010220,18/07/2016,5950,952
CUL010221,18/07/2016,156,24.96
CUL010222,18/07/2016,3162,505.92
CUL010223,19/07/2016,985,157.6
CUL010224,19/07/2016,410,65.6
CUL010225,19/07/2016,410,65.6
CUL010226,19/07/2016,1656,264.96
CUL010227,19/07/2016,1656,264.96
CUL010228,19/07/2016,2054.8,328.77
CUL010229,19/07/2016,2357,377.12
CUL010230,19/07/2016,4648,743.68
CUL010231,19/07/2016,59350,9496
CUL010232,19/07/2016,426,68.16
CUL010233,19/07/2016,2640.3,422.45
CUL010234,19/07/2016,1919,307.04
CUL010235,19/07/2016,1448,231.68
CUL010236,19/07/2016,3439,550.24
CUL010237,19/07/2016,6607.44,1057.19
CUL010238,19/07/2016,2593,414.88
CUL010239,19/07/2016,108.5,17.36
CUL010240,19/07/2016,1100,176
CUL010241,19/07/2016,720,115.2
CUL010242,19/07/2016,2684,429.44
CUL010243,19/07/2016,6913.8,1106.21
CUL010244,19/07/2016,3621.4,579.42
CUL010245,19/07/2016,860,137.6
CUL010246,19/07/2016,2808.6,449.38
CUL010247,19/07/2016,2320.35,371.26
CUL010248,19/07/2016,324,51.84
CUL010249,19/07/2016,893,142.88
CUL010250,19/07/2016,4155,664.8
CUL010251,19/07/2016,2020,323.2
CUL010252,19/07/2016,621,99.36
CUL010253,19/07/2016,225,36
CUL010254,19/07/2016,450,72
CUL010255,19/07/2016,1152,184.32
CUL010256,19/07/2016,225,36
CUL010257,19/07/2016,255,40.8
CUL010258,19/07/2016,404,64.64
CUL010259,19/07/2016,402,64.32
CUL010260,19/07/2016,1079,172.64
CUL010261,19/07/2016,304.5,48.72
CUL010262,20/07/2016,595,95.2
CUL010263,20/07/2016,1449,231.84
CUL010264,20/07/2016,5207,833.12
CUL010265,20/07/2016,2347.45,375.59
CUL010266,20/07/2016,988,158.08
CUL010267,20/07/2016,215,34.4
CUL010268,20/07/2016,3075,492
CUL010269,20/07/2016,765,122.4
CUL010270,20/07/2016,20,3.2
CUL010271,20/07/2016,430,68.8
CUL010272,20/07/2016,340,54.4
CUL010273,20/07/2016,1508,241.28
CUL010274,20/07/2016,2162,345.92
CUL010275,20/07/2016,724,115.84
CUL010276,20/07/2016,3675,588
CUL010277,20/07/2016,2137.97,342.08
CUL010278,20/07/2016,4475,716
CUL010279,20/07/2016,870,139.2
CUL010280,20/07/2016,425,68
CUL010281,20/07/2016,700,112
CUL010282,20/07/2016,799,127.84
CUL010283,20/07/2016,1393,222.88
CUL010284,20/07/2016,430,68.8
CUL010285,20/07/2016,4150,664
CUL010286,20/07/2016,800,128
CUL010287,20/07/2016,867,138.72
CUL010288,20/07/2016,973.72,155.8
CUL010289,20/07/2016,1190,190.4
CUL010290,20/07/2016,2550,408
CUL010291,21/07/2016,11005,1760.8
CUL010292,21/07/2016,207,33.12
CUL010293,21/07/2016,15328,2452.48
CUL010294,21/07/2016,3238,518.08
CUL010295,21/07/2016,215,34.4
CUL010296,21/07/2016,828,132.48
CUL010297,21/07/2016,11373.4,1819.74
CUL010298,21/07/2016,4467.7,714.83
CUL010299,21/07/2016,225.4,36.06
CUL010300,21/07/2016,4865,778.4
CUL010301,21/07/2016,430,68.8
CUL010302,21/07/2016,430,68.8
CUL010303,22/07/2016,3399,543.84
CUL010304,22/07/2016,9040,1446.4
CUL010305,22/07/2016,69.3,11.09
CUL010306,22/07/2016,1023.45,163.75
CUL010307,22/07/2016,840,134.4
CUL010308,22/07/2016,2559,409.44
CUL010309,22/07/2016,5884,941.44
CUL010310,22/07/2016,1002,160.32
CUL010311,22/07/2016,790,126.4
CUL010312,22/07/2016,282,45.12
CUL010313,22/07/2016,11651,1864.16
CUL010314,22/07/2016,12327.45,1972.39
CUL010315,22/07/2016,17567,2810.72
CUL010316,22/07/2016,3349,535.84
CUL010317,22/07/2016,100,16
CUL010318,22/07/2016,2212,353.92
CUL010319,22/07/2016,672,107.52
CUL010320,22/07/2016,147,23.52
CUL010321,22/07/2016,448,71.68
CUL010322,22/07/2016,672,107.52
CUL010323,22/07/2016,597.4,95.58
CUL010324,22/07/2016,3349,535.84
CUL010325,25/07/2016,850.5,136.08
CUL010326,25/07/2016,1071,171.36
CUL010327,25/07/2016,40,6.4
CUL010328,25/07/2016,1574,251.84
CUL010329,25/07/2016,510,81.6
CUL010330,25/07/2016,1200,192
CUL010331,25/07/2016,675,108
CUL010332,25/07/2016,400,64
CUL010333,25/07/2016,5264,842.24
CUL010334,25/07/2016,645,103.2
CUL010335,25/07/2016,1489,238.24
CUL010336,25/07/2016,20824,3331.84
CUL010337,25/07/2016,881.1,140.98
CUL010338,25/07/2016,363,58.08
CUL010339,25/07/2016,430,68.8
CUL010340,25/07/2016,79,12.64
CUL010341,25/07/2016,1020,163.2
CUL010342,25/07/2016,312,49.92
CUL010343,25/07/2016,1109,177.44
CUL010344,25/07/2016,2254,360.64
CUL010345,25/07/2016,207,33.12
CUL010346,25/07/2016,6326,1012.16
CUL010347,25/07/2016,13229,2116.64
CUL010348,25/07/2016,408,65.28
CUL010349,25/07/2016,6693.7,1070.99
CUL010350,25/07/2016,1892.28,302.76
CUL010351,25/07/2016,696.76,111.48
CUL010352,26/07/2016,20016,3202.56
CUL010353,26/07/2016,9119,1459.04
CUL010354,26/07/2016,2639,422.24
CUL010355,26/07/2016,3243,518.88
CUL010356,26/07/2016,2501,400.16
CUL010357,26/07/2016,1379,220.64
CUL010358,26/07/2016,246.4,39.42
CUL010359,26/07/2016,165,26.4
CUL010360,26/07/2016,309.6,49.54
CUL010361,26/07/2016,440,70.4
CUL010362,26/07/2016,20,3.2
CUL010363,26/07/2016,12246.45,1959.43
CUL010364,26/07/2016,170,27.2
CUL010365,26/07/2016,447.3,71.57
CUL010366,27/07/2016,255,40.8
CUL010367,27/07/2016,100.5,16.08
CUL010368,27/07/2016,218.4,34.94
CUL010369,27/07/2016,205,32.8
CUL010370,27/07/2016,860,137.6
CUL010371,27/07/2016,14473,2315.68
CUL010372,27/07/2016,2579,412.64
CUL010373,27/07/2016,18068,2890.88
CUL010374,27/07/2016,217,34.72
CUL010375,27/07/2016,621,99.36
CUL010376,27/07/2016,603.68,96.59
CUL010377,27/07/2016,1703,272.48
CUL010378,27/07/2016,1040.2,166.43
CUL010379,27/07/2016,430,68.8
CUL010380,27/07/2016,3010,481.6
CUL010381,27/07/2016,645,103.2
CUL010382,27/07/2016,3295,527.2
CUL010383,27/07/2016,4100,656
CUL010384,27/07/2016,5389,862.24
CUL010385,27/07/2016,4143.75,663
CUL010386,27/07/2016,3556.1,568.98
CUL010387,27/07/2016,3559.11,569.46
CUL010388,27/07/2016,3556.1,568.98
CUL010389,27/07/2016,2559,409.44
CUL010390,27/07/2016,5611.8,897.89
CUL010391,28/07/2016,1653,264.48
CUL010392,28/07/2016,27468,4394.88
CUL010393,28/07/2016,232,37.12
CUL010394,28/07/2016,236.8,37.89
CUL010395,28/07/2016,215,34.4
CUL010396,28/07/2016,414,66.24
CUL010397,28/07/2016,828,132.48
CUL010398,28/07/2016,207,33.12
CUL010399,28/07/2016,1071,171.36
CUL010400,28/07/2016,595,95.2
CUL010401,28/07/2016,207,33.12
CUL010402,28/07/2016,615,98.4
CUL010403,28/07/2016,452,72.32
CUL010404,28/07/2016,370,59.2
CUL010405,28/07/2016,750,120
CUL010406,28/07/2016,615,98.4
CUL010407,28/07/2016,49490,7918.4
CUL010408,28/07/2016,50,8
CUL010409,28/07/2016,3353,536.48
CUL010410,28/07/2016,57751.45,9240.23
CUL010411,29/07/2016,205,32.8
CUL010412,29/07/2016,24.5,3.92
CUL010413,29/07/2016,318.5,50.96
CUL010414,29/07/2016,1099,175.84
CUL010415,29/07/2016,207,33.12
CUL010416,29/07/2016,2795,447.2
CUL010417,29/07/2016,601,96.16
CUL010418,29/07/2016,205,32.8
CUL010419,29/07/2016,1459,233.44
CUL010420,29/07/2016,10116.92,1618.71
CUL010421,29/07/2016,13521.41,2163.43
CUL010422,29/07/2016,809,129.44
CUL010423,29/07/2016,766,122.56
CUL010424,29/07/2016,217.25,34.76
CUL010425,29/07/2016,945,151.2
CUL010426,29/07/2016,3147,503.52
CUL010427,01/08/2016,487.2,77.95
CUL010428,01/08/2016,312,49.92
CUL010429,01/08/2016,2640,422.4
CUL010430,01/08/2016,205,32.8
CUL010431,01/08/2016,150,24
CUL010432,01/08/2016,1305,208.8
CUL010433,01/08/2016,1305,208.8
CUL010434,01/08/2016,1892.28,302.76
CUL010435,01/08/2016,696.76,111.48
CUL010436,01/08/2016,420.9,67.34
CUL010437,01/08/2016,215,34.4
CUL010438,01/08/2016,494,79.04
CUL010439,01/08/2016,430,68.8
CUL010440,01/08/2016,3302,528.32
CUL010441,01/08/2016,12291.1,1966.58
CUL010442,01/08/2016,49,7.84
CUL010443,01/08/2016,5468.4,874.94
CUL010444,01/08/2016,5689,910.24
CUL010445,01/08/2016,47546.55,7607.45
CUL010446,01/08/2016,147,23.52
CUL010447,01/08/2016,1892.28,302.76
CUL010448,01/08/2016,696.76,111.48
CUL010449,01/08/2016,10376.85,1660.3
CUL010450,01/08/2016,654,104.64
CUL010451,02/08/2016,1348.9,215.82
CUL010452,02/08/2016,860,137.6
CUL010453,02/08/2016,91.5,14.64
CUL010454,02/08/2016,414,66.24
CUL010455,02/08/2016,61,9.76
CUL010456,02/08/2016,2838.89,454.22
CUL010457,02/08/2016,1962,313.92
CUL010458,02/08/2016,5950.56,952.09
CUL010459,02/08/2016,4392.95,702.87
CUL010460,02/08/2016,6500.8,1040.13
CUL010461,02/08/2016,4508.4,721.34
CUL010462,02/08/2016,2380.64,380.9
CUL010463,02/08/2016,9617.68,1538.83
CUL010464,02/08/2016,1934,309.44
CUL010465,02/08/2016,677.1,108.34
CUL010466,02/08/2016,608.58,97.37
CUL010467,02/08/2016,1348,215.68
CUL010468,02/08/2016,2688.3,430.13
CUL010469,02/08/2016,1740,278.4
CUL010470,02/08/2016,10333.5,1653.36
CUL010471,02/08/2016,7922.35,1267.58
CUL010472,02/08/2016,9026.25,1444.2
CUL010473,02/08/2016,696,111.36
CUL010474,02/08/2016,2540,406.4
CUL010475,02/08/2016,1371,219.36
CUL010476,02/08/2016,21412,3425.92
CUL010477,02/08/2016,1635.55,261.69
CUL010478,02/08/2016,1480,236.8
CUL010479,02/08/2016,637,101.92
CUL010480,02/08/2016,204,32.64
CUL010481,02/08/2016,225.4,36.06
CUL010482,03/08/2016,43923,7027.68
CUL010483,03/08/2016,1654,264.64
CUL010484,03/08/2016,1657.5,265.2
CUL010485,03/08/2016,2090,334.4
CUL010486,03/08/2016,414,66.24
CUL010487,03/08/2016,1517,242.72
CUL010488,03/08/2016,3695.5,591.28
CUL010489,03/08/2016,5152,824.32
CUL010490,03/08/2016,237.3,37.97
CUL010491,03/08/2016,0,0
CUL010492,03/08/2016,80,12.8
CUL010493,03/08/2016,665,106.4
CUL010494,03/08/2016,14705,2352.8
CUL010495,03/08/2016,5502,880.32
CUL010496,03/08/2016,1200,192
CUL010497,03/08/2016,6338,1014.08
CUL010498,03/08/2016,20726,3316.16
CUL010499,04/08/2016,185,29.6
CUL010500,04/08/2016,1742.88,278.86
CUL010501,04/08/2016,637.76,102.04
CUL010502,04/08/2016,1740,278.4
CUL010503,04/08/2016,680,108.8
CUL010504,04/08/2016,985,157.6
CUL010505,04/08/2016,14901.7,2384.27
CUL010506,04/08/2016,840.7,134.51
CUL010507,04/08/2016,478,76.48
CUL010508,04/08/2016,2292,366.72
CUL010509,04/08/2016,504,80.64
CUL010510,04/08/2016,9923,1587.68
CUL010511,04/08/2016,2470,395.2
CUL010512,04/08/2016,2263,362.08
CUL010513,04/08/2016,1881,300.96
CUL010514,04/08/2016,706,112.96
